Date;Open;High;Low;Last Close;Chg.%;
"05/30/2001";"1178.30";"1185.70";"1178.27";"1184.07";"+0.49%";
"05/31/2001";"1184.04";"1194.81";"1178.43";"1194.81";"+0.91%";
"06/01/2001";"1194.81";"1212.09";"1190.27";"1209.87";"+1.26%";
"06/05/2001";"1209.76";"1237.82";"1209.76";"1237.38";"+2.27%";
"06/06/2001";"1237.61";"1239.63";"1230.10";"1235.88";"-0.12%";
"06/07/2001";"1234.01";"1239.80";"1226.32";"1234.42";"-0.12%";
"06/08/2001";"1234.36";"1237.88";"1227.53";"1237.88";"+0.28%";
"06/11/2001";"1237.88";"1238.26";"1227.00";"1227.00";"-0.88%";
"06/12/2001";"1227.00";"1230.99";"1219.13";"1230.75";"+0.31%";
"06/13/2001";"1231.04";"1245.47";"1230.56";"1244.86";"+1.15%";
"06/15/2001";"1244.86";"1244.86";"1231.26";"1232.05";"-1.03%";
"06/18/2001";"1231.77";"1233.67";"1220.23";"1232.49";"+0.04%";
"06/19/2001";"1232.33";"1236.89";"1226.90";"1236.23";"+0.30%";
"06/20/2001";"1236.23";"1236.23";"1225.89";"1232.23";"-0.32%";
"06/21/2001";"1232.24";"1232.29";"1214.62";"1221.76";"-0.85%";
"06/22/2001";"1222.35";"1236.85";"1216.44";"1236.34";"+1.19%";
"06/25/2001";"1236.55";"1237.34";"1225.52";"1237.09";"+0.06%";
"06/26/2001";"1237.38";"1237.38";"1229.68";"1236.54";"-0.04%";
"06/27/2001";"1237.20";"1237.20";"1221.67";"1224.72";"-0.96%";
"06/28/2001";"1224.66";"1224.73";"1212.07";"1214.52";"-0.83%";
"06/29/2001";"1214.93";"1219.86";"1206.82";"1206.82";"-0.63%";
"07/02/2001";"1206.39";"1208.05";"1200.35";"1204.03";"-0.23%";
"07/03/2001";"1204.22";"1209.34";"1194.02";"1199.12";"-0.41%";
"07/04/2001";"1199.29";"1207.04";"1198.48";"1206.91";"+0.65%";
"07/05/2001";"1206.91";"1218.00";"1205.04";"1209.28";"+0.20%";
"07/06/2001";"1209.41";"1210.33";"1203.09";"1204.48";"-0.40%";
"07/09/2001";"1204.48";"1218.19";"1202.61";"1213.73";"+0.77%";
"07/10/2001";"1213.73";"1222.17";"1210.30";"1221.46";"+0.64%";
"07/11/2001";"1221.20";"1221.20";"1212.66";"1212.72";"-0.72%";
"07/12/2001";"1212.37";"1218.33";"1211.18";"1216.22";"+0.29%";
"07/13/2001";"1216.11";"1221.89";"1208.93";"1221.35";"+0.42%";
"07/16/2001";"1221.28";"1223.81";"1216.17";"1223.16";"+0.15%";
"07/17/2001";"1222.84";"1222.84";"1212.23";"1215.59";"-0.62%";
"07/18/2001";"1216.22";"1216.71";"1207.77";"1216.24";"+0.05%";
"07/19/2001";"1216.15";"1232.60";"1214.98";"1232.49";"+1.34%";
"07/20/2001";"1232.78";"1245.02";"1231.69";"1238.15";"+0.46%";
"07/23/2001";"1238.15";"1248.51";"1236.71";"1245.77";"+0.62%";
"07/24/2001";"1246.00";"1247.15";"1241.06";"1243.18";"-0.21%";
"07/25/2001";"1243.20";"1243.37";"1233.42";"1236.97";"-0.50%";
"07/26/2001";"1237.16";"1237.16";"1231.22";"1235.31";"-0.13%";
"07/27/2001";"1235.33";"1241.30";"1231.58";"1241.30";"+0.48%";
"07/30/2001";"1241.54";"1241.79";"1231.52";"1238.30";"-0.24%";
"07/31/2001";"1238.63";"1241.77";"1230.03";"1230.03";"-0.67%";
"08/01/2001";"1230.03";"1239.57";"1229.48";"1236.63";"+0.54%";
"08/02/2001";"1236.63";"1236.75";"1223.68";"1224.54";"-0.98%";
"08/03/2001";"1223.41";"1223.42";"1213.97";"1215.62";"-0.73%";
"08/06/2001";"1215.62";"1221.81";"1214.26";"1221.36";"+0.47%";
"08/07/2001";"1221.35";"1225.83";"1217.41";"1222.39";"+0.08%";
"08/08/2001";"1222.29";"1222.43";"1215.37";"1219.11";"-0.27%";
"08/09/2001";"1219.37";"1220.09";"1203.41";"1207.56";"-0.95%";
"08/10/2001";"1208.11";"1218.06";"1207.53";"1217.98";"+0.86%";
"08/13/2001";"1218.59";"1229.17";"1218.21";"1229.17";"+0.92%";
"08/14/2001";"1228.13";"1228.13";"1215.52";"1218.16";"-0.90%";
"08/16/2001";"1218.08";"1218.08";"1208.79";"1214.03";"-0.34%";
"08/17/2001";"1214.03";"1216.96";"1205.09";"1208.09";"-0.49%";
"08/20/2001";"1206.51";"1207.58";"1191.29";"1194.79";"-1.10%";
"08/21/2001";"1194.36";"1203.78";"1193.22";"1201.77";"+0.58%";
"08/22/2001";"1201.95";"1209.11";"1198.48";"1205.66";"+0.32%";
"08/23/2001";"1205.91";"1211.26";"1201.34";"1209.65";"+0.33%";
"08/24/2001";"1209.79";"1210.34";"1204.21";"1209.36";"-0.02%";
"08/27/2001";"1209.18";"1212.32";"1201.42";"1201.87";"-0.62%";
"08/28/2001";"1201.58";"1207.00";"1200.56";"1207.00";"+0.43%";
"08/29/2001";"1206.89";"1208.81";"1197.51";"1208.81";"+0.15%";
"08/30/2001";"1208.87";"1209.12";"1196.91";"1200.06";"-0.72%";
"08/31/2001";"1199.55";"1200.26";"1192.06";"1200.13";"+0.01%";
"09/03/2001";"1200.34";"1203.85";"1190.44";"1199.38";"-0.06%";
"09/04/2001";"1197.40";"1204.22";"1193.97";"1204.10";"+0.39%";
"09/05/2001";"1204.05";"1204.05";"1196.00";"1200.24";"-0.32%";
"09/06/2001";"1200.30";"1200.66";"1192.18";"1194.63";"-0.47%";
"09/07/2001";"1194.52";"1194.52";"1182.80";"1186.32";"-0.70%";
"09/10/2001";"1186.32";"1186.32";"1161.25";"1167.01";"-1.63%";
"09/11/2001";"1166.98";"1171.79";"1137.75";"1153.89";"-1.12%";
"09/12/2001";"1153.23";"1154.45";"1127.25";"1154.45";"+0.05%";
"09/13/2001";"1154.11";"1154.11";"1145.49";"1146.86";"-0.66%";
"09/14/2001";"1146.81";"1149.52";"1115.14";"1122.55";"-2.12%";
"09/17/2001";"1121.31";"1121.31";"1081.67";"1114.41";"-0.73%";
"09/18/2001";"1114.55";"1115.72";"1100.71";"1106.23";"-0.73%";
"09/19/2001";"1106.02";"1119.23";"1101.41";"1114.42";"+0.74%";
"09/20/2001";"1114.58";"1114.98";"1091.64";"1094.54";"-1.78%";
"09/21/2001";"1094.11";"1094.11";"1036.60";"1059.81";"-3.17%";
"09/24/2001";"1059.90";"1077.84";"1056.55";"1063.84";"+0.38%";
"09/25/2001";"1063.73";"1071.43";"1055.78";"1059.95";"-0.37%";
"09/26/2001";"1059.97";"1074.86";"1059.65";"1074.78";"+1.40%";
"09/27/2001";"1075.72";"1095.83";"1074.42";"1084.55";"+0.91%";
"09/28/2001";"1084.85";"1088.92";"1080.49";"1084.07";"-0.04%";
"10/01/2001";"1084.11";"1100.78";"1082.93";"1097.59";"+1.25%";
"10/02/2001";"1097.63";"1098.59";"1088.25";"1097.14";"-0.04%";
"10/03/2001";"1097.22";"1102.73";"1091.58";"1094.52";"-0.24%";
"10/04/2001";"1094.36";"1099.09";"1090.30";"1096.97";"+0.22%";
"10/05/2001";"1097.01";"1097.01";"1069.85";"1069.85";"-2.47%";
"10/08/2001";"1069.85";"1069.85";"1059.10";"1065.49";"-0.41%";
"10/09/2001";"1065.82";"1065.82";"1056.67";"1058.41";"-0.66%";
"10/10/2001";"1058.41";"1059.24";"1047.03";"1050.13";"-0.78%";
"10/11/2001";"1050.42";"1066.25";"1049.11";"1065.81";"+1.49%";
"10/12/2001";"1065.02";"1084.58";"1064.81";"1084.58";"+1.76%";
"10/15/2001";"1084.92";"1085.43";"1065.36";"1068.49";"-1.48%";
"10/16/2001";"1068.49";"1088.43";"1067.26";"1088.43";"+1.87%";
"10/17/2001";"1088.18";"1090.83";"1083.66";"1090.83";"+0.22%";
"10/18/2001";"1090.52";"1093.31";"1083.73";"1093.31";"+0.23%";
"10/19/2001";"1092.02";"1092.63";"1054.44";"1058.88";"-3.15%";
"10/22/2001";"1059.13";"1059.13";"1034.64";"1042.59";"-1.54%";
"10/23/2001";"1043.02";"1052.91";"1041.11";"1052.91";"+0.99%";
"10/24/2001";"1052.88";"1054.43";"1040.82";"1041.06";"-1.13%";
"10/25/2001";"1041.08";"1045.14";"1024.01";"1028.65";"-1.19%";
"10/29/2001";"1028.96";"1037.36";"1014.14";"1018.87";"-0.95%";
"10/30/2001";"1019.26";"1019.26";"997.87";"1014.28";"-0.45%";
"10/31/2001";"1015.32";"1037.73";"1009.16";"1033.79";"+1.92%";
"11/02/2001";"1033.79";"1035.26";"1023.16";"1026.23";"-0.73%";
"11/05/2001";"1026.01";"1029.52";"1022.00";"1025.33";"-0.09%";
"11/06/2001";"1025.40";"1034.01";"1022.33";"1034.01";"+0.85%";
"11/07/2001";"1034.01";"1046.59";"1032.36";"1045.97";"+1.16%";
"11/08/2001";"1045.93";"1055.96";"1045.57";"1052.88";"+0.66%";
"11/09/2001";"1053.41";"1057.75";"1048.08";"1050.26";"-0.25%";
"11/12/2001";"1050.16";"1060.39";"1036.83";"1046.78";"-0.33%";
"11/13/2001";"1047.36";"1056.32";"1045.35";"1046.07";"-0.07%";
"11/14/2001";"1046.27";"1070.85";"1046.11";"1066.17";"+1.92%";
"11/15/2001";"1066.69";"1091.40";"1066.69";"1079.20";"+1.22%";
"11/16/2001";"1079.45";"1086.23";"1076.90";"1084.74";"+0.51%";
"11/19/2001";"1084.64";"1088.77";"1074.13";"1074.13";"-0.98%";
"11/20/2001";"1074.43";"1091.69";"1074.08";"1087.38";"+1.23%";
"11/21/2001";"1087.38";"1092.03";"1082.36";"1089.67";"+0.21%";
"11/22/2001";"1089.67";"1092.92";"1085.75";"1091.79";"+0.19%";
"11/23/2001";"1091.26";"1094.74";"1090.38";"1091.37";"-0.04%";
"11/26/2001";"1091.88";"1094.47";"1088.71";"1089.24";"-0.20%";
"11/27/2001";"1088.80";"1096.65";"1087.37";"1096.08";"+0.63%";
"11/28/2001";"1095.88";"1099.47";"1092.96";"1096.40";"+0.03%";
"11/29/2001";"1097.50";"1110.86";"1096.88";"1103.65";"+0.66%";
"11/30/2001";"1103.99";"1122.02";"1103.65";"1120.38";"+1.52%";
"12/03/2001";"1120.93";"1128.44";"1105.64";"1105.64";"-1.32%";
"12/04/2001";"1106.16";"1116.22";"1106.16";"1114.85";"+0.83%";
"12/05/2001";"1113.68";"1125.85";"1113.68";"1125.64";"+0.97%";
"12/06/2001";"1125.64";"1131.73";"1125.12";"1131.02";"+0.48%";
"12/07/2001";"1131.18";"1134.88";"1128.92";"1134.88";"+0.34%";
"12/10/2001";"1135.09";"1144.40";"1132.76";"1134.32";"-0.05%";
"12/11/2001";"1134.32";"1138.50";"1122.56";"1129.65";"-0.41%";
"12/12/2001";"1129.29";"1144.93";"1127.94";"1133.51";"+0.34%";
"12/13/2001";"1133.13";"1138.98";"1130.46";"1137.08";"+0.31%";
"12/14/2001";"1136.24";"1136.92";"1128.56";"1131.05";"-0.53%";
"12/17/2001";"1131.02";"1131.27";"1122.60";"1128.25";"-0.25%";
"12/18/2001";"1129.08";"1132.97";"1125.32";"1127.08";"-0.10%";
"12/19/2001";"1127.03";"1127.33";"1114.21";"1120.37";"-0.60%";
"12/20/2001";"1120.55";"1121.03";"1107.26";"1108.52";"-1.06%";
"12/21/2001";"1109.17";"1127.75";"1108.26";"1127.75";"+1.73%";
"12/27/2001";"1127.93";"1146.53";"1123.47";"1146.53";"+1.67%";
"12/28/2001";"1146.71";"1148.05";"1140.36";"1140.36";"-0.54%";
"01/02/2002";"1140.36";"1141.60";"1130.81";"1133.18";"-0.63%";
"01/03/2002";"1133.18";"1143.31";"1133.15";"1142.81";"+0.85%";
"01/04/2002";"1142.93";"1146.68";"1138.92";"1142.68";"-0.01%";
"01/07/2002";"1142.57";"1143.43";"1124.80";"1129.79";"-1.13%";
"01/08/2002";"1129.56";"1129.56";"1115.99";"1116.45";"-1.18%";
"01/09/2002";"1116.55";"1118.93";"1109.88";"1114.42";"-0.18%";
"01/10/2002";"1114.47";"1120.48";"1111.13";"1118.02";"+0.32%";
"01/11/2002";"1118.04";"1121.35";"1112.99";"1119.80";"+0.16%";
"01/14/2002";"1119.93";"1122.35";"1110.56";"1118.52";"-0.11%";
"01/15/2002";"1118.01";"1129.21";"1112.45";"1128.68";"+0.91%";
"01/16/2002";"1126.64";"1129.61";"1121.11";"1124.06";"-0.41%";
"01/17/2002";"1124.21";"1139.46";"1122.41";"1136.82";"+1.14%";
"01/18/2002";"1136.94";"1138.14";"1133.16";"1137.62";"+0.07%";
"01/21/2002";"1138.03";"1147.16";"1135.96";"1146.30";"+0.76%";
"01/22/2002";"1145.42";"1153.30";"1140.60";"1153.27";"+0.61%";
"01/23/2002";"1153.27";"1153.27";"1147.49";"1151.93";"-0.12%";
"01/24/2002";"1151.93";"1162.60";"1149.00";"1159.48";"+0.66%";
"01/25/2002";"1158.94";"1165.41";"1157.56";"1159.86";"+0.03%";
"01/28/2002";"1159.82";"1167.46";"1159.82";"1164.97";"+0.44%";
"01/29/2002";"1165.28";"1167.81";"1163.69";"1165.62";"+0.06%";
"01/30/2002";"1165.70";"1166.44";"1158.91";"1164.74";"-0.08%";
"01/31/2002";"1165.24";"1169.23";"1159.73";"1165.90";"+0.10%";
"02/01/2002";"1166.15";"1177.17";"1166.15";"1171.95";"+0.52%";
"02/04/2002";"1172.33";"1182.55";"1170.89";"1178.29";"+0.54%";
"02/05/2002";"1178.21";"1185.73";"1175.39";"1184.93";"+0.56%";
"02/06/2002";"1183.22";"1191.18";"1178.56";"1190.35";"+0.46%";
"02/07/2002";"1187.96";"1204.78";"1185.99";"1204.39";"+1.18%";
"02/08/2002";"1202.92";"1208.79";"1199.58";"1206.85";"+0.20%";
"02/11/2002";"1206.87";"1214.26";"1206.31";"1213.41";"+0.54%";
"02/12/2002";"1213.38";"1218.58";"1210.66";"1217.08";"+0.30%";
"02/13/2002";"1216.72";"1225.62";"1207.14";"1225.62";"+0.70%";
"02/14/2002";"1225.90";"1229.48";"1221.48";"1228.50";"+0.23%";
"02/15/2002";"1228.50";"1228.50";"1216.88";"1219.14";"-0.76%";
"02/18/2002";"1219.55";"1225.08";"1212.43";"1216.54";"-0.21%";
"02/19/2002";"1216.54";"1234.53";"1216.54";"1234.16";"+1.45%";
"02/20/2002";"1234.16";"1234.96";"1226.69";"1231.72";"-0.20%";
"02/21/2002";"1231.94";"1239.56";"1228.82";"1238.46";"+0.55%";
"02/22/2002";"1238.53";"1247.67";"1238.53";"1241.33";"+0.23%";
"02/25/2002";"1241.42";"1245.51";"1236.84";"1239.62";"-0.14%";
"02/26/2002";"1238.71";"1239.60";"1222.34";"1231.48";"-0.66%";
"02/27/2002";"1231.48";"1237.47";"1227.74";"1230.86";"-0.05%";
"02/28/2002";"1230.86";"1231.22";"1210.93";"1211.88";"-1.54%";
"03/01/2002";"1211.67";"1219.22";"1207.31";"1217.65";"+0.48%";
"03/04/2002";"1217.66";"1243.24";"1217.49";"1242.56";"+2.05%";
"03/05/2002";"1242.87";"1244.34";"1235.22";"1240.85";"-0.14%";
"03/06/2002";"1240.92";"1240.92";"1226.43";"1228.91";"-0.96%";
"03/07/2002";"1228.81";"1229.60";"1222.88";"1225.52";"-0.28%";
"03/08/2002";"1225.86";"1245.21";"1223.97";"1245.21";"+1.61%";
"03/11/2002";"1245.42";"1250.49";"1240.10";"1244.68";"-0.04%";
"03/12/2002";"1244.51";"1244.51";"1236.17";"1240.77";"-0.31%";
"03/13/2002";"1238.02";"1238.78";"1227.95";"1233.13";"-0.62%";
"03/14/2002";"1233.15";"1234.55";"1226.24";"1228.52";"-0.37%";
"03/15/2002";"1228.60";"1233.18";"1221.94";"1232.10";"+0.29%";
"03/18/2002";"1232.15";"1238.29";"1230.11";"1237.96";"+0.48%";
"03/19/2002";"1237.87";"1242.80";"1232.65";"1239.53";"+0.13%";
"03/20/2002";"1239.68";"1243.44";"1238.05";"1240.54";"+0.08%";
"03/21/2002";"1240.54";"1241.03";"1233.37";"1238.10";"-0.20%";
"03/22/2002";"1238.15";"1260.01";"1238.15";"1258.83";"+1.67%";
"03/25/2002";"1259.43";"1271.38";"1258.61";"1271.23";"+0.99%";
"03/26/2002";"1271.23";"1271.23";"1261.19";"1268.23";"-0.24%";
"03/27/2002";"1267.94";"1282.32";"1267.72";"1281.26";"+1.03%";
"03/28/2002";"1281.21";"1294.19";"1276.48";"1289.16";"+0.62%";
"04/02/2002";"1289.31";"1305.05";"1280.38";"1304.56";"+1.19%";
"04/03/2002";"1303.96";"1304.52";"1297.66";"1302.75";"-0.14%";
"04/04/2002";"1303.26";"1303.47";"1282.86";"1287.85";"-1.14%";
"04/05/2002";"1287.48";"1305.87";"1281.48";"1305.10";"+1.34%";
"04/08/2002";"1305.31";"1306.47";"1299.55";"1300.01";"-0.39%";
"04/09/2002";"1300.26";"1305.93";"1296.70";"1301.40";"+0.11%";
"04/10/2002";"1301.40";"1307.91";"1293.80";"1306.55";"+0.40%";
"04/11/2002";"1306.91";"1317.38";"1303.95";"1315.77";"+0.71%";
"04/12/2002";"1315.44";"1324.79";"1309.79";"1323.38";"+0.58%";
"04/15/2002";"1323.26";"1327.20";"1318.42";"1327.20";"+0.29%";
"04/16/2002";"1327.26";"1330.32";"1321.35";"1325.45";"-0.13%";
"04/17/2002";"1324.70";"1336.02";"1319.92";"1332.25";"+0.51%";
"04/18/2002";"1332.04";"1338.41";"1328.70";"1332.42";"+0.01%";
"04/19/2002";"1331.88";"1337.77";"1327.14";"1333.11";"+0.05%";
"04/22/2002";"1333.13";"1333.41";"1317.94";"1324.00";"-0.68%";
"04/23/2002";"1324.13";"1329.29";"1318.40";"1327.36";"+0.25%";
"04/24/2002";"1326.79";"1329.04";"1316.69";"1317.27";"-0.76%";
"04/25/2002";"1316.91";"1319.11";"1306.58";"1314.50";"-0.21%";
"04/26/2002";"1313.63";"1318.77";"1310.45";"1315.72";"+0.09%";
"04/29/2002";"1315.72";"1342.46";"1304.60";"1339.11";"+1.78%";
"04/30/2002";"1338.94";"1344.67";"1328.11";"1344.67";"+0.42%";
"05/02/2002";"1344.59";"1368.18";"1343.98";"1357.16";"+0.93%";
"05/03/2002";"1357.56";"1361.66";"1347.75";"1350.61";"-0.48%";
"05/06/2002";"1350.35";"1357.67";"1346.74";"1354.99";"+0.32%";
"05/07/2002";"1354.99";"1355.58";"1341.58";"1341.95";"-0.96%";
"05/08/2002";"1341.59";"1345.73";"1337.13";"1342.01";"+0.00%";
"05/10/2002";"1341.25";"1345.54";"1332.15";"1343.58";"+0.12%";
"05/13/2002";"1336.31";"1344.47";"1330.42";"1342.34";"-0.09%";
"05/14/2002";"1342.18";"1342.31";"1331.55";"1337.16";"-0.39%";
"05/15/2002";"1337.12";"1337.12";"1327.81";"1335.61";"-0.12%";
"05/16/2002";"1335.61";"1335.96";"1325.69";"1331.57";"-0.30%";
"05/17/2002";"1331.54";"1338.58";"1320.40";"1330.93";"-0.05%";
"05/21/2002";"1330.93";"1330.93";"1313.11";"1325.71";"-0.39%";
"05/22/2002";"1325.71";"1329.99";"1319.81";"1325.70";"0.00%";
"05/23/2002";"1325.70";"1328.06";"1316.60";"1327.63";"+0.15%";
"05/24/2002";"1327.82";"1327.82";"1314.74";"1323.30";"-0.33%";
"05/27/2002";"1323.30";"1324.98";"1318.11";"1322.81";"-0.04%";
"05/28/2002";"1323.87";"1331.54";"1320.22";"1331.15";"+0.63%";
"05/29/2002";"1331.35";"1331.39";"1317.19";"1318.89";"-0.92%";
"05/31/2002";"1316.83";"1320.47";"1301.71";"1301.71";"-1.30%";
"06/03/2002";"1301.00";"1305.95";"1297.53";"1303.73";"+0.16%";
"06/04/2002";"1303.73";"1303.82";"1291.26";"1291.91";"-0.91%";
"06/05/2002";"1290.23";"1291.75";"1282.00";"1285.88";"-0.47%";
"06/06/2002";"1285.91";"1296.55";"1281.77";"1296.55";"+0.83%";
"06/07/2002";"1296.68";"1296.97";"1278.46";"1285.26";"-0.87%";
"06/10/2002";"1283.85";"1286.29";"1278.18";"1286.29";"+0.08%";
"06/11/2002";"1285.80";"1285.80";"1273.27";"1275.81";"-0.81%";
"06/12/2002";"1275.20";"1278.52";"1258.13";"1265.90";"-0.78%";
"06/13/2002";"1265.66";"1267.36";"1255.48";"1263.44";"-0.19%";
"06/14/2002";"1263.44";"1263.44";"1249.11";"1253.39";"-0.80%";
"06/17/2002";"1253.66";"1253.66";"1239.18";"1247.85";"-0.44%";
"06/18/2002";"1247.83";"1248.50";"1234.63";"1242.15";"-0.46%";
"06/19/2002";"1241.33";"1248.36";"1228.24";"1243.84";"+0.14%";
"06/20/2002";"1244.03";"1244.06";"1235.12";"1241.50";"-0.19%";
"06/21/2002";"1241.50";"1248.57";"1240.83";"1242.98";"+0.12%";
"06/24/2002";"1242.95";"1245.10";"1229.52";"1234.89";"-0.65%";
"06/25/2002";"1235.29";"1244.92";"1233.73";"1244.92";"+0.81%";
"06/26/2002";"1244.06";"1244.06";"1224.95";"1232.29";"-1.01%";
"06/27/2002";"1232.21";"1245.63";"1230.95";"1245.57";"+1.08%";
"06/28/2002";"1246.20";"1248.78";"1241.96";"1243.07";"-0.20%";
"07/01/2002";"1243.07";"1261.48";"1238.20";"1258.75";"+1.26%";
"07/02/2002";"1259.05";"1259.05";"1228.09";"1228.09";"-2.44%";
"07/03/2002";"1228.71";"1232.70";"1215.98";"1222.30";"-0.47%";
"07/04/2002";"1221.92";"1228.43";"1220.13";"1227.37";"+0.41%";
"07/05/2002";"1227.25";"1232.64";"1226.36";"1231.59";"+0.34%";
"07/08/2002";"1231.46";"1233.85";"1221.92";"1229.97";"-0.13%";
"07/09/2002";"1229.87";"1231.22";"1223.02";"1229.04";"-0.08%";
"07/10/2002";"1228.97";"1230.05";"1215.04";"1219.69";"-0.76%";
"07/11/2002";"1219.69";"1220.18";"1209.94";"1217.32";"-0.19%";
"07/12/2002";"1216.44";"1222.96";"1215.82";"1218.49";"+0.10%";
"07/15/2002";"1218.60";"1220.40";"1211.18";"1211.57";"-0.57%";
"07/16/2002";"1211.06";"1224.77";"1197.56";"1199.55";"-0.99%";
"07/17/2002";"1199.81";"1219.02";"1193.08";"1217.19";"+1.47%";
"07/18/2002";"1217.23";"1225.62";"1216.27";"1221.41";"+0.35%";
"07/19/2002";"1221.75";"1221.82";"1190.50";"1197.46";"-1.96%";
"07/22/2002";"1197.52";"1198.06";"1187.16";"1191.86";"-0.47%";
"07/23/2002";"1191.86";"1196.97";"1166.44";"1168.16";"-1.99%";
"07/24/2002";"1167.54";"1168.76";"1108.67";"1116.94";"-4.38%";
"07/25/2002";"1117.22";"1151.25";"1117.03";"1145.05";"+2.52%";
"07/26/2002";"1145.01";"1146.39";"1131.53";"1145.73";"+0.06%";
"07/29/2002";"1146.28";"1154.98";"1143.82";"1154.98";"+0.81%";
"07/30/2002";"1156.10";"1168.87";"1156.10";"1159.49";"+0.39%";
"07/31/2002";"1156.99";"1165.86";"1141.10";"1141.10";"-1.59%";
"08/01/2002";"1141.05";"1144.76";"1135.46";"1138.46";"-0.23%";
"08/02/2002";"1138.31";"1145.23";"1121.57";"1121.84";"-1.46%";
"08/05/2002";"1122.24";"1124.74";"1108.96";"1115.01";"-0.61%";
"08/06/2002";"1115.01";"1116.99";"1089.00";"1116.99";"+0.18%";
"08/07/2002";"1117.27";"1134.07";"1117.27";"1122.58";"+0.50%";
"08/08/2002";"1122.48";"1129.11";"1119.49";"1127.16";"+0.41%";
"08/09/2002";"1127.28";"1138.08";"1126.74";"1134.23";"+0.63%";
"08/12/2002";"1134.28";"1135.10";"1119.42";"1122.58";"-1.03%";
"08/13/2002";"1122.59";"1126.85";"1116.62";"1125.73";"+0.28%";
"08/14/2002";"1125.62";"1131.99";"1119.09";"1131.83";"+0.54%";
"08/16/2002";"1131.83";"1143.89";"1131.83";"1143.89";"+1.07%";
"08/19/2002";"1143.51";"1146.61";"1125.80";"1126.62";"-1.51%";
"08/20/2002";"1128.53";"1136.18";"1109.09";"1113.52";"-1.16%";
"08/21/2002";"1113.57";"1123.81";"1111.19";"1123.40";"+0.89%";
"08/22/2002";"1123.40";"1132.86";"1120.48";"1132.86";"+0.84%";
"08/23/2002";"1132.89";"1137.17";"1127.49";"1127.49";"-0.47%";
"08/26/2002";"1126.89";"1129.67";"1118.87";"1126.31";"-0.10%";
"08/27/2002";"1125.80";"1148.10";"1125.43";"1142.29";"+1.42%";
"08/28/2002";"1142.12";"1143.40";"1122.28";"1123.21";"-1.67%";
"08/29/2002";"1123.19";"1129.42";"1106.98";"1114.27";"-0.80%";
"08/30/2002";"1114.27";"1134.26";"1113.65";"1134.26";"+1.79%";
"09/02/2002";"1134.30";"1134.32";"1124.02";"1129.86";"-0.39%";
"09/03/2002";"1129.90";"1130.10";"1113.68";"1115.72";"-1.25%";
"09/04/2002";"1115.68";"1127.44";"1112.90";"1124.54";"+0.79%";
"09/05/2002";"1124.13";"1127.87";"1114.07";"1116.51";"-0.71%";
"09/06/2002";"1116.51";"1116.51";"1103.97";"1109.49";"-0.63%";
"09/09/2002";"1109.23";"1123.22";"1105.97";"1123.18";"+1.23%";
"09/10/2002";"1122.43";"1129.13";"1116.95";"1128.83";"+0.50%";
"09/11/2002";"1129.01";"1133.96";"1127.82";"1131.85";"+0.27%";
"09/12/2002";"1131.34";"1132.26";"1113.14";"1115.98";"-1.40%";
"09/13/2002";"1116.09";"1116.09";"1098.49";"1108.67";"-0.66%";
"09/16/2002";"1108.63";"1114.12";"1097.85";"1102.82";"-0.53%";
"09/17/2002";"1102.84";"1114.10";"1102.84";"1105.50";"+0.24%";
"09/18/2002";"1105.83";"1105.83";"1090.32";"1090.32";"-1.37%";
"09/19/2002";"1089.94";"1090.63";"1080.00";"1082.43";"-0.72%";
"09/20/2002";"1082.22";"1082.22";"1069.28";"1070.87";"-1.07%";
"09/23/2002";"1070.05";"1076.10";"1062.19";"1068.33";"-0.24%";
"09/24/2002";"1068.18";"1068.18";"1046.63";"1049.19";"-1.79%";
"09/25/2002";"1048.83";"1070.96";"1046.71";"1062.19";"+1.24%";
"09/26/2002";"1062.19";"1068.29";"1061.14";"1067.42";"+0.49%";
"09/27/2002";"1067.66";"1068.77";"1059.99";"1064.93";"-0.23%";
"09/30/2002";"1065.21";"1070.21";"1059.28";"1070.21";"+0.50%";
"10/01/2002";"1070.21";"1075.95";"1053.13";"1057.98";"-1.14%";
"10/02/2002";"1058.39";"1078.36";"1058.32";"1077.99";"+1.89%";
"10/03/2002";"1077.20";"1077.28";"1064.61";"1065.28";"-1.18%";
"10/04/2002";"1065.20";"1068.41";"1038.56";"1043.88";"-2.01%";
"10/07/2002";"1044.00";"1044.00";"1012.73";"1013.80";"-2.88%";
"10/08/2002";"1013.80";"1021.46";"1006.53";"1007.81";"-0.59%";
"10/09/2002";"1007.71";"1010.61";"996.72";"1003.80";"-0.40%";
"10/10/2002";"1004.00";"1010.85";"991.23";"1003.72";"-0.01%";
"10/11/2002";"1003.54";"1021.13";"1003.32";"1014.12";"+1.04%";
"10/14/2002";"1014.14";"1019.26";"1009.38";"1010.77";"-0.33%";
"10/15/2002";"1010.70";"1026.72";"1010.70";"1025.10";"+1.42%";
"10/16/2002";"1024.97";"1031.22";"1024.97";"1030.60";"+0.54%";
"10/17/2002";"1030.60";"1052.72";"1030.37";"1052.31";"+2.11%";
"10/18/2002";"1051.92";"1062.51";"1049.25";"1049.25";"-0.29%";
"10/21/2002";"1049.25";"1058.10";"1048.29";"1054.26";"+0.48%";
"10/22/2002";"1054.26";"1063.67";"1053.93";"1060.60";"+0.60%";
"10/23/2002";"1060.55";"1062.18";"1043.21";"1052.47";"-0.77%";
